,Entity,Iteration,Probability,Relation,Value
2330,concept:country:chile,1114,0.9999999995343387,concept:countryhascompanyoffice,concept:company:national
2331,concept:country:finland,1114,0.9999999999020729,concept:countryhascompanyoffice,concept:company:nokia_siemens
2332,concept:country:finland,1107,0.96875,concept:countryhascompanyoffice,concept:company:the_national
2333,concept:country:macedonia,1114,1.0,concept:countryhascompanyoffice,concept:company:national
2334,concept:country:hungary,1114,0.9999999925494194,concept:countryhascompanyoffice,concept:company:national
2335,concept:country:the_united_kingdom,1110,0.99609375,concept:countryhascompanyoffice,concept:bank:hsbc
2336,concept:country:south_korea,1115,1.0,concept:countryhascompanyoffice,concept:company:national
2337,concept:country:south_korea,1115,1.0,concept:countryhascompanyoffice,concept:company:samsung
2338,concept:country:south_korea,1115,1.0,concept:countryhascompanyoffice,concept:company:lg_electronics_inc
2339,concept:country:congo,1114,0.9999980926513672,concept:countryhascompanyoffice,concept:company:national
2340,concept:country:deutschland,1103,1.0,concept:countryhascompanyoffice,concept:automobilemaker:kia
2341,concept:country:new_south_wales,1112,0.96875,concept:countryhascompanyoffice,concept:bank:royal
2342,concept:country:new_south_wales,1114,0.9999880576772668,concept:countryhascompanyoffice,concept:company:national
2343,concept:country:bulgaria,1114,0.9999998807907104,concept:countryhascompanyoffice,concept:company:national
2344,concept:country:uganda,1114,0.999969482421875,concept:countryhascompanyoffice,concept:company:national
2345,concept:country:greenland,1114,0.96875,concept:countryhascompanyoffice,concept:company:national
2346,concept:country:mozambique,1114,0.9999923706054688,concept:countryhascompanyoffice,concept:company:national
2347,concept:country:bahrain,1114,0.9375,concept:countryhascompanyoffice,concept:company:national
2348,concept:country:former_yugoslavia,1114,0.998046875,concept:countryhascompanyoffice,concept:company:national
2349,concept:country:senegal,1114,0.9999847412109375,concept:countryhascompanyoffice,concept:company:national
2350,concept:country:ghana,1114,0.9999990463256836,concept:countryhascompanyoffice,concept:company:national
2351,concept:country:turkey,1114,0.9999995231628418,concept:countryhascompanyoffice,concept:company:national
2352,concept:country:guinea_bissau_guinea_bissau,1114,0.984375,concept:countryhascompanyoffice,concept:company:national
2353,concept:country:germany,1110,1.0,concept:countryhascompanyoffice,concept:automobilemaker:volkswagen
2354,concept:country:germany,1114,0.9999999998835847,concept:countryhascompanyoffice,concept:company:national
2355,concept:country:germany,1109,0.96875,concept:countryhascompanyoffice,concept:company:general
2356,concept:country:azerbaijan,1114,0.999999999999628,concept:countryhascompanyoffice,concept:company:national
2357,concept:radiostation:d_t,1115,1.0,concept:companyalsoknownas,concept:company:dhi
2358,concept:visualizablescene:pico_rivera,1114,0.984375,concept:cityhascompanyoffice,concept:company:national
2359,concept:visualizablescene:nutley,1111,1.0,concept:cityhascompanyoffice,concept:biotechcompany:roche
2360,concept:visualizablething:bergenfield,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
2361,concept:visualizablething:elkridge,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
2362,concept:visualizablething:tustin,1114,0.9999999962747097,concept:cityhascompanyoffice,concept:company:national
2363,concept:geopoliticalorganization:el_mirage,1114,0.984375,concept:cityhascompanyoffice,concept:company:national
2364,concept:geopoliticallocation:livonia,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
2365,concept:geopoliticalorganization:rancho_santa_fe,1114,0.998046875,concept:cityhascompanyoffice,concept:company:national
2366,concept:geopoliticallocation:santa_fe_springs,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
2367,concept:visualizablething:des_plaines,1114,0.984375,concept:cityhascompanyoffice,concept:company:national
2368,concept:visualizablething:ambler,1115,1.0,concept:cityhascompanyoffice,concept:company:national
2369,concept:geopoliticallocation:oregon_city,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
2370,concept:visualizablescene:van_wyck,1114,0.9990234375,concept:cityhascompanyoffice,concept:company:national
2371,concept:visualizablescene:white_river_junction,1114,0.9999999403953552,concept:cityhascompanyoffice,concept:company:national
2372,concept:visualizablescene:broomall,1114,0.9999563718341634,concept:cityhascompanyoffice,concept:company:national
2373,concept:visualizablescene:hawaiian_gardens,1114,0.9999999850988388,concept:cityhascompanyoffice,concept:company:national
2374,concept:visualizablescene:ballico,1114,0.99609375,concept:cityhascompanyoffice,concept:company:national
2375,concept:visualizablescene:clifton_heights,1114,0.9999847412109375,concept:cityhascompanyoffice,concept:company:national
2376,concept:geopoliticallocation:memphis_tennessee,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
2377,concept:visualizablescene:la_puente,1114,0.9322650165633974,concept:cityhascompanyoffice,concept:company:national
2378,concept:visualizablescene:alpaugh,1114,0.9921875,concept:cityhascompanyoffice,concept:company:national
2379,concept:visualizablescene:laguna_niguel,1114,0.9999999701976776,concept:cityhascompanyoffice,concept:company:national
2380,concept:visualizablescene:canton,1114,0.9999999999991533,concept:cityhascompanyoffice,concept:company:reebok
2381,concept:geopoliticallocation:stockholm,1114,1.0,concept:cityhascompanyoffice,concept:company:sas
2382,concept:visualizablescene:dalaman,1112,0.9375,concept:cityhascompanyoffice,concept:company:easyjet
2383,concept:visualizablescene:east_elmhurst,1114,0.984375,concept:cityhascompanyoffice,concept:company:national
2384,concept:visualizablescene:dresher,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
2385,concept:geopoliticallocation:saraland,1114,0.99951171875,concept:cityhascompanyoffice,concept:company:national
2386,concept:visualizablescene:groveport,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
2387,concept:visualizablescene:concordville,1115,1.0,concept:cityhascompanyoffice,concept:company:national
2388,concept:visualizablescene:laveen,1115,1.0,concept:cityhascompanyoffice,concept:company:national
2389,concept:visualizablescene:madison_heights,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
2390,concept:geopoliticallocation:cibolo,1114,0.984375,concept:cityhascompanyoffice,concept:company:national
2391,concept:visualizablescene:south_colby,1114,0.99609375,concept:cityhascompanyoffice,concept:company:national
2392,concept:visualizablescene:irvington,1114,0.9990234375,concept:cityhascompanyoffice,concept:company:national
2393,concept:visualizablescene:mendocino,1114,1.0,concept:cityhascompanyoffice,concept:company:national
2394,concept:county:elk_grove_village,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
2395,concept:visualizablescene:baldwin_park,1114,0.9999999981373549,concept:cityhascompanyoffice,concept:company:national
2396,concept:visualizablescene:north_bend,1114,0.9021167295628936,concept:cityhascompanyoffice,concept:company:national
2397,concept:visualizablescene:los_alamitos,1114,0.999999958307781,concept:cityhascompanyoffice,concept:company:national
2398,concept:visualizablescene:doylestown,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
2399,concept:visualizablescene:valleyford,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
2400,concept:visualizablescene:angels_camp,1114,0.9921875,concept:cityhascompanyoffice,concept:company:national
2401,concept:visualizablescene:biarritz,1114,1.0,concept:cityhascompanyoffice,concept:company:ryanair
2402,concept:geopoliticallocation:oakland_california,1114,1.0,concept:cityhascompanyoffice,concept:automobilemaker:nissan
2403,concept:geopoliticallocation:oakland_california,1109,0.9375,concept:cityhascompanyoffice,concept:automobilemaker:acura
2404,concept:visualizablescene:bell_gardens,1114,0.9999923706054688,concept:cityhascompanyoffice,concept:company:national
2405,concept:visualizablescene:mission_viejo,1114,0.999999999992724,concept:cityhascompanyoffice,concept:company:national
2406,concept:geopoliticalorganization:knightdale,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
2407,concept:visualizablething:stockbridge,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
2408,concept:visualizablething:grand_bay,1114,1.0,concept:cityhascompanyoffice,concept:company:national
2409,concept:visualizablething:american_canyon,1115,0.9375,concept:cityhascompanyoffice,concept:company:national
2410,concept:visualizablething:silverdale,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
2411,concept:visualizablething:mountlake_terrace,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
2412,concept:visualizablething:cherry_hill,1114,0.9921875,concept:cityhascompanyoffice,concept:company:national
2413,concept:visualizablething:lilburn,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
2414,concept:organization:lehman,1115,1.0,concept:companyceo,concept:ceo:dick_fuld
2415,concept:organization:lehman,1094,0.99609375,concept:companyeconomicsector,concept:economicsector:investment
2416,concept:organization:linotype_ag,1114,0.9375,concept:companyalsoknownas,concept:biotechcompany:helvetica
2417,concept:automobilemaker:general_motors,1114,1.0,concept:companyalsoknownas,concept:automobilemaker:gm
2418,concept:automobilemaker:general_motors,1114,0.9375,concept:companyalsoknownas,concept:automobilemaker:gmc
2419,concept:automobilemaker:general_motors,1114,0.9375,concept:companyalsoknownas,concept:automobilemaker:corvette
2420,concept:automobilemaker:general_motors,1114,0.9375,concept:companyalsoknownas,concept:automobilemaker:delco
2421,concept:automobilemaker:general_motors,1115,0.9921875,concept:companyceo,concept:ceo:fritz_henderson
2422,concept:magazine:national_geographic_magazine,1114,0.96875,concept:companyeconomicsector,concept:economicsector:media
2423,concept:company:delta,1115,0.9375,concept:companyceo,concept:ceo:gerald_grinstein
2424,concept:website:wall_street_journal,1114,0.9921875,concept:companyeconomicsector,concept:economicsector:media
2425,concept:organization:forrester_research,1115,0.9375,concept:companyalsoknownas,concept:company:forrester
2426,concept:company:carnival,1115,1.0,concept:companyceo,concept:ceo:micky_arison
2427,concept:company:cingular_wireless,1115,0.9375,concept:companyalsoknownas,concept:company:lg_electronics_inc
2428,concept:company:cingular_wireless,1114,0.9999998420300115,concept:companyeconomicsector,concept:economicsector:telecommunications
2429,concept:geopoliticalorganization:riverview,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
2430,concept:geopoliticalorganization:mauritania,1114,0.984375,concept:countryhascompanyoffice,concept:company:national
2431,concept:geopoliticalorganization:united_states_the,1114,0.9375,concept:countryhascompanyoffice,concept:company:commerce
2432,concept:geopoliticalorganization:monterey_park,1115,0.9990234375,concept:cityhascompanyoffice,concept:company:national
2433,concept:geopoliticallocation:romania,1114,0.9999999962747097,concept:countryhascompanyoffice,concept:company:national
2434,concept:geopoliticalorganization:yorba_linda,1114,0.984375,concept:cityhascompanyoffice,concept:company:national
2435,concept:geopoliticalorganization:barbados,1114,0.9990234375,concept:countryhascompanyoffice,concept:company:national
2436,concept:geopoliticalorganization:lawndale,1114,0.99609375,concept:cityhascompanyoffice,concept:company:national
2437,concept:county:eastchester,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
2438,concept:geopoliticalorganization:port_orchard,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
2439,concept:bank:investment_bank_merrill_lynch,1115,1.0,concept:companyeconomicsector,concept:economicsector:financial_services
2440,concept:bank:investment_bank_merrill_lynch,1115,0.9837199757369922,concept:companyeconomicsector,concept:economicsector:investment
2441,concept:bank:investment_bank_merrill_lynch,1115,0.9375,concept:companyeconomicsector,concept:economicsector:investment_banking
2442,concept:website:msnbc,1115,1.0,concept:companyeconomicsector,concept:economicsector:media
2443,concept:company:denso,1103,1.0,concept:companyalsoknownas,concept:company:nippondenso
2444,concept:company:bcbs,1094,0.9634233435845043,concept:companyeconomicsector,concept:economicsector:insurance
2445,concept:company:anz_gomoney,1114,0.9375,concept:companyalsoknownas,concept:bank:anz
2446,concept:company:mcgraw_hill_companies,1115,0.9375,concept:companyalsoknownas,concept:company:s_p_500
2447,concept:company:mcgraw_hill_companies,1115,0.9388502375018577,concept:companyeconomicsector,concept:economicsector:publishing
2448,concept:company:uk__british_airways,1115,1.0,concept:companyceo,concept:ceo:doug_parker
2449,concept:website:windows_live,1115,0.99609375,concept:companyalsoknownas,concept:biotechcompany:microsoft
2450,concept:publication:sky_news,1095,0.9375,concept:companyeconomicsector,concept:economicsector:media
2451,concept:magazine:playboy_enterprises_international,1115,0.9999923706054688,concept:companyceo,concept:ceo:hugh_hefner
2452,concept:cave:ie,1104,1.0,concept:companyeconomicsector,concept:economicsector:internet
2453,concept:magazine:vogue,1115,0.9375,concept:companyeconomicsector,concept:economicsector:media
